stockname,datetime,news,link
TMB,2026-04-07 01:25 IST,Tamilnad Mercantile Bank Ltd Valuation Shifts: A Detailed Market Analysis - Markets Mojo,https://news.google.com/rss/articles/CBMiygFBVV95cUxNZFc1N3B5eWJGNzRCcmtfOEVKeDFERnlSejlreXRKLWRkQkItQjltZ3BpeEgwTzNydThUS3JRdUl5aDZwa3Y2NkQ0andzM1kxbmUwb0g5MGlZZlZlSFRsZmNsT2xQdEpqb2VhRWV3SEdMUHZzY0tSeEZTb1RJaVBUeVRhT2tCUTZTTTRXa1U0QV9ETzFPZlVtMW1wZUtQeXViTlNab1pWNmg0TVR2eHlFX1FqeHBQR1p6TFZKVzBSV0YtaTVhMktKLW9R?oc=5
TMB,2026-04-06 12:56 IST,Tamilnad Mercantile Bank Ltd is Rated Hold by MarketsMOJO - Markets Mojo,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOXzdMa3NjZUphUFdicHJwSGtiTlJQbDgzT1ljMWFhckpudndTcFVkZXQ4Y0o2TkpsNG4xMTBxNTV1RTk5cVZXRENEblF2S0JQZEVUa3VZTGdKX3ZsNTBpWVZWdmoyOGFvUldvWXdMNDh0MzlHUFFUeUxVbHR0WHNWWDdHN2VhRXBRZWxDaXZGeTFoRHQ3RjJNbDlxS1A3dlJhRnhIeGFqc09HR2VzLWZmWFpFS0pWQ3habXp3?oc=5&hl=en-US&gl=US&ceid=US:en
TMB,2026-04-06 12:07 IST,Tamilnad Mercantile Bank Submits SEBI Compliance Certificate for Q4 FY26 - scanx.trade,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOeUoxZG1yaVlFTTlMakhmYjBsbnAxZmxZSkJQbW1vQm9US1ZJRDJGQml4cHpwNks2MWUteHhHdVRUaU5FVjd5Q3A4MWZBRkRMc0pLZllzcnY1bTFEa0N5Qm5BRTUyek9JRGN6dXJERm5KdnA2YUxHaTd2cjFFR3FBYkpueE1xbEtCSm9hVmUwSjVPRndSX016WEYxZG5YR1lRV0xHLTBaQU5Bci1MM0JIelZxZm5lNDVQbUlXbVFvOWJLRzl0NE13ZQ?oc=5&hl=en-US&gl=US&ceid=US:en
NFL,2026-04-09 04:14 IST,National Fertilizers Limited Submits Q4FY26 SEBI Compliance Certificate for Dematerialization - scanx.trade,https://news.google.com/rss/articles/CBMi5AFBVV95cUxPZXl4eXFaZ3JpSGZzckdNbHRFdE9tNzlZelBQQnFRVEVSMlFFQlpRZlNzOUUxVE1iTVBtUjFhakpVRWNIMWFfUXcyXzVGZzlYRm9WNjJmaGRaM2ItVUYxdlllX18tMDFwU3h1UGtaMHhOVUQ5RktGLWlORFNLcG1xVjhaMmRPUGxhX0QwR0E1N0RDcWR3endxUmU5VmpuUXVaOG0xS3c2VFNIdllncy0zanRNS09xd2FyaHNpcWd5QzdIY0tuOXpvSFdYeGlZYVJvWEpzaFViVU5iNzNMYnBTMkZMN2E?oc=5&hl=en-US&gl=US&ceid=US:en
NFL,2026-04-08 17:13 IST,NFL Files SEBI Demat Compliance Report for Q4 FY26 - Whalesbook,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNVEhyVVZGRkxRTWltekx6RjN3WUFEM0hjMFNSRy1od2ZJNkxNYUxEazRXczZDWEZoSkFPN01nODhSYXZlUUd0MFBxSVRuTE0xMm90NEY4czJHR2Z1dTVNRmdlYU1ES0hXcUdJT1NXZ3daNlZWSUZQdFViSTBuRnQwVG91OTU2Sml6SVAtMnp1dWdnU2F2LXQ0Q21kRzZmUkVWc1hoOU0taXUwZWNGQ1lWUDlsNWlweUJ4TWg1TVYtMlNBTVFPMXZzb3VXWk1FX19k?oc=5&hl=en-US&gl=US&ceid=US:en
NFL,2026-04-08 17:05 IST,National Fertilizers Limited Share Dematerialization Confirmation for Q4 FY26 - InvestyWise,https://news.google.com/rss/articles/CBMimwFBVV95cUxPOEhzckxzc1Z4MEJ0X1haS3VfWUxiYXVjTTRQdVZwNVVqb3JzWXdpODdndGpDbXNiWDdlRjVTRy1qTmhsS19Bc1U3cXRBTnBJaEVZNGJQMEZDVjNPTDI4Y1FzN3A1cWxQZUJ3SERzTmJyRVhZcXlDbWh4ckQ0ckdoMnN5d2hkUk1nUGJVb20wYnpubW9mWGpRcnRLMA?oc=5&hl=en-US&gl=US&ceid=US:en
NFL,2026-04-05 12:22 IST,Global Food Prices Rise Again: FAO Cites Middle East Conflict Impact on Energy & Fertilizer - News and Statistics - IndexBox,https://news.google.com/rss/articles/CBMinwFBVV95cUxNZ1dmYTdORXRrM3pFZEtDZTJiRE1fOGF3ZGNfeUg5dkFZV2dncjI2czVvOWVKMEsxRHY0OXZXeUNmT2lmOXRXdVNGbUV5OGpMUmtfMmd3MW5qa2QyblJFR3pTMmNaN0xxaHpEYWN2T0VZb1BUbmV0MkdjVlBmRk9OdkxSRnNESlduLVk0OU01Q1lqS1g5LTNPQmUxdG80Tk0?oc=5&hl=en-US&gl=US&ceid=US:en
PARADEEP,2026-04-09 04:02 IST,"Buy, sell or hold: Gujarat Gas, BPCL, Ultratech Cement, Paradeep Phosphates — Ask Profit - MSN",https://news.google.com/rss/articles/CBMi5AJBVV95cUxQamVDSUNWTklLMXM1VXk3SHk2d1lZVzdPMmxiUzRPVndZV3E3bkptVWpxblg0dWNIYnoxX3Y5UUI0VHZUbmFwMU5Ec1I5NHpPcEhUMkROZGI2N2g2YVl1dHViRW1ocnNwTDB3V0hsV2xsNUZBQWhkUnlTMk9wVGFRTkFkckI1TTRCWWdWdWVpSE83WS12VVlpZnFwTU5kT1pZZ2VOZVZWM3FhS1ZKZXEyc2NrN0p6ZXAzTnhFWjZvLVA2WWJrNW1PejdTZG03VV9DZ2plb2RhV2R1dmRWVVh1ODVzaUk0MU5UMHZNR3VqQkp4ZFhub0wtU1JqSzRQQ05HSWo2Nkt5aHJxbmtIYzZzaEp4NER6akt4V0VoYWwxdDlBSlJ6N2loSTdnS3czaTEya21sTXNTdlM3aGE4VTV0SlpwbmN6ZE9sM2VDLUd0LWgzVE80YWw3Z0VMY0VlaU4tdmdzVA?oc=5&hl=en-US&gl=US&ceid=US:en
PARADEEP,2026-04-07 11:23 IST,Paradeep Phosphates Ltd Upgraded to Hold on Technical and Valuation Improvements - marketsmojo.com,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQWXJyVWlFOTBTNG1kUnN0LWZBWWlmODgtUDNWbGF0dWpzRmhhdFdkSFg4R0gydFp0WHJ0MWxLTzVEal9WOWd5ZWtlV2MwSUxTUVRwLTkzMVRyRmc3U1NneFpKelpkemxFWi1mb2JVTTFKYlczTHVVRUhWWVM4czI3UjBQeGJNMURxN21fVU5MX1VlYUxYQ2NJRDlBUnhleXhVVXhGMEJtcW8wZ2Y1Z0hBREVDMVpMTWZMN0szOW1jLURua0YzNUwyUEpreERrLXNVd0dMdFNqZ3ZTUQ?oc=5&hl=en-US&gl=US&ceid=US:en
PARADEEP,2026-04-05 03:49 IST,Paradeep Phosphates Ltd is Rated Sell - marketsmojo.com,https://news.google.com/rss/articles/CBMioAFBVV95cUxNeVBxNWQ0V2ZaWG5MZnJUam80elNJSzNnd25LRkp2NXBZTC1oUm9hZ0hkbTZDUDNWT2tpVnU1Z1ZhZFNRR0FjMDZaX05sZ21KeURvSkRlbktNdDhjbVBBbjBLQkozSWVkLUtxakM0NzdENHg4XzQ4ZXFvNEZXYnpXajJ2ZlowU3h5WTBraXlMSTlLeUFCNjNZd3FzUFFVejRl?oc=5&hl=en-US&gl=US&ceid=US:en
JPPOWER,2026-04-09 02:53 IST,"Jaiprakash Power Ventures Ltd spurts 5%, up for fifth straight session - Dailyhunt",https://news.google.com/rss/articles/CBMi7gFBVV95cUxPazQ0UGJTcFlST21LNGVlZS04WG14WDVIT1pDblVDSnV6UXQtcEtRaE1aV2MwamZ6VGlwcmIxdFkycldvZ3hQbEt2OWs0N0puSEQ4OG1LN1dWQm44QjBBYVlIUU93MUJ0N1JJZGZRUjJTS3UzSDZzcmNSX0NUOThWNGZlYnF6Vll6RDlqYkwyOU02RTllZWt6dnl6QnBtUVlWYmtLLTZkN19XT0NMYnJ2MDRLdzdheWtZSzZFN1NyS0k0eG5aZ3VCM2JSVkI4Y0g2OFB3ODBkMHdhTkdRSUIya0VGcjNTa0RqTVE2M1Vn?oc=5&hl=en-US&gl=US&ceid=US:en
JPPOWER,2026-04-08 15:19 IST,Jaiprakash Power Ventures Ltd Surges 8.15% to Day's High ... - Markets Mojo,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNTnhEUjhCZFlpNDlqNUlRZ0Q1YUFWWVQwcVNCdnFqQ3MwQllCSk4xNkxLZ2xZeFZQTHNQeUx2WlZkQWt6YkUyY2p4VkFWWWxCMUJZSll2eHVhRGZtM1ZTazhVbjdiZnQxMG5lemZJdExZZDliMGo1U2Jwd0tnNDVHUlBLLWdWRFhOc2tfekpyN2FxWTNxcXdBTGs0T0RjNUpYSU9SZl9YVFBWOUE3TGZ2OXJCMHBKT3RXbkIwbGUzT2JiSGNjbDZtTVBJWXVfaEh1QTQ4?oc=5&hl=en-US&gl=US&ceid=US:en
JPPOWER,2026-04-08 10:10 IST,Jaiprakash Power Ventures Ltd Sees Exceptional Volume Surge Amidst Positive Momentum - Markets Mojo,https://news.google.com/rss/articles/CBMi2gFBVV95cUxPaUZlUXZsdFY4NEpsRnZIUldpNmF2ZEFXUkNsdTUySFlUZkJEQ1lRd1lyQWRFWWFyMm1NanZSQ3A5VnJqV3ZlNXZtdmRUblpzREMwekU5eXJuZ29mZXdnRlcyS2Jmd0dmVmFicDdJM1pTZmk0T2p1VGRqSmRpRGRsNjdRdHMyZ1dseHI0RFhGQ1oweHpSazQ5Mmg0aW1tRFEyNUNuTWN4b3FsVTNWdVkzY0lGRVlSOFJYTUVBNmRLQXNlYXBfMkRBSzNDVHg1QTE4VGQ0YWZzdU52UQ?oc=5&hl=en-US&gl=US&ceid=US:en
JPPOWER,2026-04-06 13:17 IST,Jaiprakash Power Ventures Ltd rises for third straight session - Business Standard,https://news.google.com/rss/articles/CBMi3AFBVV95cUxPc3JOTFNOY2ItR0dzdzdOSFEtdXctdnRSMEdtcVh5N0tLeHRPYkxjODBwTUZiaWY2U0FCU2FLb0NrNlRPVlRFaTlaanJGRkdWLUFsVW5DZWU4SFh6Q01QMzZuUlB6RDFPTll4X0c1LUJYSzEzM3dNbUhUNFZpLXBaY2NpWGNvLVRvVC1KRFFtLWluUUhicmV2Z01RaHgtUTR4ZHJfZk51QUpiUTBYVDNYaEJBSVp5ZTFablJySktPdHNxcDRWZ2t1SVdJYWRWN0lUcWFVdTdHeVg2emZf0gHiAUFVX3lxTE1fdFlLSU40YjZUdDZYMXJwVHRlNlBnRklCdUNPa0pSMDVxallhbnB6bDNWaDZRV1hPdUFzZlBSTS1qemNtd3gteUU0RmVGbktXZUF0XzBsSTB3cWtzOFlUYjhGWm1RWGtBLU5kNGFlMHpUSEVzU1IxY2ZjS1dnTmxCNDhRcDFTVy10WkN0bWtkR2duVWZtRzJTTElrdTNaRnZYR1ZWb1VkLXVKQ193b0pVVzREQy1oSFhkNU1RNnl1T3J5MkYxTlg3MXZVaGVfUVlTd3BSQ2Rfd1BWVTFISmVOZGc?oc=5&hl=en-US&gl=US&ceid=US:en
JPPOWER,2026-04-06 11:19 IST,Jaiprakash Power Ventures Ltd is Rated Sell - marketsmojo.com,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQZUtSMEk0cTZJd2lfVEY4YmJhQUNESm1lUV9kNm9jWUxXU2FOVE9DN3Q4RHNBTDFiYXpuRzR0VDhQTmZpVWFnV1RiOTFBbzFxR1hwOHpkbUkzY0NzbS1TNV9tYk5Ea192NDl5UGVJRkY3N1VHdzk2dE9LU19WaFVDTjNZeGZaWTB1Q1N5X2JYWS1COXBIWW5kaG9IYmxLenh4emQ5ak9QdVg?oc=5&hl=en-US&gl=US&ceid=US:en
JPPOWER,2026-04-06 10:07 IST,Jaiprakash Power Ventures Sees High Volume Amid Mixed Technical Signals - Markets Mojo,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNX3RJUzgtZ05iZ3Q2dmRFdGJqWlIxRjhMOUpuUG9xNWpCMFl3dl96cHVKdTlCX0NLd3QtR3ZFYmxUeWlSMnpqclcyaG1vYVNzYUtmbExneW8wX1V3cS1vMFBhQ2dtUjY3SUZvQU1KN3JTWDNNRk8yOENFaF9iN1lndWx6WDJNRDE3U001STcwbTdWTmlGekVWS3BSYnQ5djJRTE9laHZuX1VOWU5vV3pDOXJnQy1pZWY2bm10aFR5NS1qdjk5OXo4eg?oc=5&hl=en-US&gl=US&ceid=US:en
JPPOWER,2026-04-04 00:21 IST,Jaiprakash Power Ventures Ltd Technical Momentum Shifts Amid Mixed Market Signals - marketsmojo.com,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNTExZZ3J0UWpTSUpmZ1YtcDhmODlPWWY4Zjk1bUdidC10Y2dCSWxZbUVDa2JIOEhRMVlNRVJtX1JocWJsZ1E0SUdBUHV1dEEtXzhBaXZEcUpmOWRvTGNTcEoyTVBNNXBUZTBVWTlTcldKSXplYTVNbnIwcUhCYUFGT3ZHZWQ3UzJjbVNyRmJ0ZXdMRHFYYzNxZzVpT1E0MElhSnV0RTk5QnRzVkJmSnc3OS1TWkpDb215THpma2gzVW5VZ2R4WWlOUGRuUi1NUGxKZWU4RWd3?oc=5&hl=en-US&gl=US&ceid=US:en
JPPOWER,2026-04-04 00:21 IST,Jaiprakash Power Ventures Ltd: Valuation Shifts Signal Renewed Price Attractiveness - Markets Mojo,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPR3poSWxiQndBaTlYRHBLLXlzdWxGbm15VEhRSjhlZ0RXZll0MGpYQ1pYNEZEY08yRTRZRG1WVG8teTd1d2VGaXVYWXREYnZrSW5IV1VnM2tvV0MzcDNtUXZ4S094QUVYa0E0OExONWNCUmQxdW4weXZBbjZtZnFoWk9nQlF4MVVaZk10djBvME5PMm9vWXJHS0ZnOTVQRGROZWdmS3JYNkRjYzc4TWpDckxFeWlZZDJ5T19WQXBHRFpzYWItTkhYTUtHVUdxQXdxakxJTEJZWQ?oc=5&hl=en-US&gl=US&ceid=US:en
MANKIND,2026-04-09 02:23 IST,Mankind Pharma Ltd is Rated Sell - Markets Mojo,https://news.google.com/rss/articles/CBMimgFBVV95cUxNYVd5aDJWZmFuNU44SF94Y1V5MmFEcEdmbC1UaTNpNEh2eHpqNnRveWRlZ29qd1ozbm1xR0QtVVEyLVFUN1g3M2Rid3BFWDJWT1ZyM0RhS0tuTTQweHRGY0sycko1Nkk3Z0lrdFhfQksxMmIzMkdLZi0yWE4yYm9kQlJSNG40THNreEJLQ1RrNnhmSzZMSmczOFVR?oc=5
MANKIND,2026-04-07 11:05 IST,Mankind Pharma Ltd Technical Momentum Shifts Amid Mixed Market Signals - marketsmojo.com,https://news.google.com/rss/articles/CBMixwFBVV95cUxPVzFVVm1hUjJtanVCazRzVGRhcXZNWEtiSDVzSzlmeUl0aXR5QmREQURKZnY2R3l5M3BqeWhlaHpBdFYwNlVyNVkwX19VNVpoUXI3Zmo3NVY1c3k3TlZ6VU9tZExFS0x0eGJaa1NjbVNrd1Jia1NCTjlkS0NnckF2NHYzQkJROF8zRXA2UF9PZGFqNy1BTUtqcGFXUTRyaWNRaWVjSE5GNVRRcENZZnRORjhueks3LTZXejh1T01LRGktSi0zSllr?oc=5&hl=en-US&gl=US&ceid=US:en
MANKIND,2026-04-06 18:04 IST,Mankind Pharma Submits SEBI Compliance Certificate for Q4FY26 - scanx.trade,https://news.google.com/rss/articles/CBMiugFBVV95cUxPdTVNTjlwbXJSQXlFRUZXQmgzaHRmVFJ2WnNXZkJheERkV0VWYnZhYjlpSjF2Rk9xUnRoMEdQNGwxNjQwV2RSRlFHVTk5R0RWY3NpTVRHeWprcHBzOGZjUjM4UWN3bHM0c2p3RTFqTDQyRFdZbnRUVmRxVnk2ZTc5UlBSQ1FidjdoSnA1bkwzS3RSbVN1di1vOUVnNW1ndWJpX2VaTmJBLU9qczFUQzVNTXl1dHhrbEpUQUE?oc=5&hl=en-US&gl=US&ceid=US:en
MANKIND,2026-04-06 15:18 IST,Mankind Pharma Share Dematerialization Report for Quarter Ended March 2026 - InvestyWise,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNM2ZKalZqRWpHbzVkUWFzb1RINEFsN0N4bmxpQlRsZVhnTzFLU1g2cTRDdFFwRUUzTEdIcFlNck9mS0E5RUhGQ3V1UlMwdmVUaWlfbE9CNnBGQlc1ZVJ6N1dzUzBWeHVYaGw0RE1STGRGUXVnMVJSNi1VVkRmeUlicnJUZEp1Rkp2?oc=5&hl=en-US&gl=US&ceid=US:en
MANKIND,2026-04-06 08:21 IST,Mankind Pharma Ltd Faces Bearish Momentum Amid Technical Downturn - Markets Mojo,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNVWVlc2FSWEp1OFpZUm9VWkM0a2hjRVZVc1NrTDlfUWxBUWpxci1YV25uZkVQb3BCazV3bzgzanhMUWx4TnYxYWVJWGt5bjZJRm9JTDhUZkdEMUhCSUdUZzVGYlFWR1ZlZ29mX1pueEc4ZmRWZWx0S3dvd0JPdl8xVVBYYk5DZzRBanpfTVpDbERtM1NPRjRHMjJqSUs1R2czSFFYSGxsNmo0dHBNS05XOHYwZDV5OE1oM3ZJc3dqQXM?oc=5&hl=en-US&gl=US&ceid=US:en
MANKIND,2026-04-06 07:14 IST,"Five Stocks To Buy: Adani Power, Titan, Cummins India, Mankind Pharma And More - NDTV Profit",https://news.google.com/rss/articles/CBMiugFBVV95cUxPX0doUkc0TTBJNm5aWmhCUjJLVV9GeW4xZzBFYWJFZUZsSWpQUWd2MDg5aEhMVDFvb3FJMHRVal8wZDVQUjJQelFoTFFDNVljdTcyT1NQWm1yT3Rsemkya1VRODMwZURwWlg2U1JhWlRISC1YYTd4WDZRd3J0YXhJb2hudFFoUG5LWG0tZTlzZnkzTkwxTnNYeTUzN1hjVllwdmlYZ3hJVHlYREpCMjR4RGZ4RVhjc1VGS3fSAcIBQVVfeXFMUFRpVVdoUHJEN295R1VzQkZpR21oeHJ0Y2FqREJSMDVfYzhMTGZLcXlGdi1Kd3Z4QU9MbGNVOVdPbjk4dmx1THN3cjR2bUFqRjBpVlh6dWhlVUtRWng2MjVpeEp2YlU3S0pfb1M5by1DdWg1UDRReDl6OE1NUnVYcmYtSHBoWjdMbUdJeDJpaFJDdGFGQk9DZDlxWDhVZHlsTS1QajFyTzhNRzFnRG03Vm5ZcG9TTnFvS0haQ2hYaERrQ3c?oc=5&hl=en-US&gl=US&ceid=US:en
MANKIND,2026-04-06 02:02 IST,Mankind Pharma Sees Sharp Open Interest Surge Amid Strong Price Momentum - Markets Mojo,https://news.google.com/rss/articles/CBMiygFBVV95cUxQYWZnU3ZTSmtWYW1MTDYtVUNHMDVBNnB6NHE2cjJfRGU5R0ZYblY5SDlDN1lTMGw5dE8wM28taDAwaW1Zcmd0VFhDUnNBOE9FaGVtQS1nTDVseV9iNTh5YXpBVzcxNWZtWDd1U0VHZ1VZQVc4b3BxLWtfaC1KMWR3eDhUcElaTnFPN29PX3otbDl0YUJaQmt6NTlQZUItZ1ZwV3VJZFNHRXduNDVEY0JRamM3M2xEdjJXUWpNcXdBYVBwaFpRQy0zdHZR?oc=5&hl=en-US&gl=US&ceid=US:en
AGARWALEYE,2026-04-09 02:11 IST,"Dr. Agarwal's Health Care Allots 1,50,282 Equity Shares Under Employee Stock Option Scheme - scanx.trade",https://news.google.com/rss/articles/CBMi3wFBVV95cUxQZVI3cl9rck1ralNWOVBpTEtndkVrVTk3SEhBUldKU085UEpsZW12Z3ZXbEh6N0E2OUx6TURWRFBVSlFmUUNXa0tlTTN0UnJPSF9FdE5TbEpVQ3pXbkxqSlpZM2tUQjlmUHdKbTg5N21uak82YnVqZGZ4NnExMGVVeUJNM1VRUWdWc01yUl9zUDlYVndfRVFVN0lOQ0FPRk5SNFJoZm9rVWUwZG1hSXNFLVVNYXFtQnNEUHp2czZCclI2TGd4U19mUEN2a0J3dnNBRjlCaEFBaGt2UUxYeXlV?oc=5&hl=en-US&gl=US&ceid=US:en
AGARWALEYE,2026-04-08 03:19 IST,Dr. Agarwal's Health Care Limited Stock Forecast Summary - Meyka,https://news.google.com/rss/articles/CBMiX0FVX3lxTE5mWGZmd2g2TlhfRlRVRVBaLXZnT0Q4YnMwNC1RZmtJTVZnNkE0ZWhuVGdnV2MtOWoxMTRsWklOa3RPQ2prdVExWVE2LTkyYXZNMW9tNDlLR1pKVy1Yd2N3?oc=5&hl=en-US&gl=US&ceid=US:en
AGARWALEYE,2026-04-07 19:20 IST,Dr. Agarwal's Eye Hospital Limited Files Quarterly Compliance Certificate for Q4FY26 Period - scanx.trade,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQSmlDTmlvZXpQQnVWU2hYbFpKZGVDREZOdHJfSFZPaTcybG5MNF9lRUlIaU5WbVhiTU50S2p3ME1XRDh3amh6RTlhb2lZMHlMT3B0UkxQYVhtX0hYRFZTcVRXOW52OGZJZjlmWXJsSVNMZWk1dGVFRGpxaDh2SFpOdzVENVFteExqbER3anhkX09JNmJ6SHF0Zk84aFYxX2xJV2JVWjZTQTJsN2loaVpWdkdsanY5LU9PUGFvZ1E4LS1KdUNrTFA4Qlc5cmZZb2VWS1hUZ18yUFhyRnZUaFFSRw?oc=5&hl=en-US&gl=US&ceid=US:en
AGARWALEYE,2026-04-07 02:10 IST,Dr. Agarwal's Health Care Limited Submits Quarterly Compliance Certificate for Q4 FY26 - scanx.trade,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQNVhIa1ZuUzRMS3pFaDBPRGJaMlBzTVhva0p4Zm5za1BjOVh0djZzeWdyaEhWTmNjbVlQV0JGWDBxenhSNy1vbDBfRnZnWU5QVmUxMTVwdTVWTGJSRFE0RHp0UXRtMTg4dG12NG5MR3NYLUplUGZKOXZmcnJKakNCTXQ3dDZXODVEZlNOTGppcXh6X1ZGVHNuOHF3QXN2VE5XNThHY2I2SXB0aEdrNHd0ZDY4QjhmOFZ2eE5SSGFROV9iS2VnMjdtZU9jcEtqTDhXZjhvcHplZ2EtZw?oc=5&hl=en-US&gl=US&ceid=US:en
GPIL,2026-04-09 02:10 IST,Godawari Power & Ispat Ltd Hits All-Time High of Rs 295.85 as Momentum Builds Across Timeframes - Markets Mojo,https://news.google.com/rss/articles/CBMisgFBVV95cUxQakRzZGc0d1RqMjBtUnREVmk5WXB3aW9rRjNGZFJESGJMdmRRaU5ST0VWaF93UkVNOVM5aHc4YXFxRGNyYm5JOUZUZFpoQTVpbk9lWUJPOFRhUERuSDFDWHhoVkJibzAwcFpLVkFpc0FfZ3hUVEhET2JDU1g4Qy11RGV4U3hhRXFsMXZqeWc0cDBGRW91N1UyMHdMejhfZjJHeVJHSE5zMzhhZDR0cnA1aTRn?oc=5&hl=en-US&gl=US&ceid=US:en
GPIL,2026-04-09 01:22 IST,Godawari Power and Ispat Limited Submits SEBI Compliance Certificate for Q4 FY26 - scanx.trade,https://news.google.com/rss/articles/CBMi0wFBVV95cUxOSGRSMFlwRTc5aDA0UUhCQWdVZ0N1UVZzZ1ozRVNLTTJkanZGM0hQOXBvVENjSDBrUjRVRXBQa25KYjRSdU1oU1hXV3RLbGNXX2ZWTkNmWG9uWmdDOFIyTUNtRXY2eEYtOURPMkJXOG5UdFQtalNncmNKTW5pbmkxVVZkSjZ4ZmtlaFBlc3h1LVEwaFRGbGdEdUFKUGE2TVpBRF9NQWYxOF9OamdfRUgxM3hJRHRZTVlWdG9IUUhOTThGZmVEdERSYzdNYTVyZW9OcnJn?oc=5&hl=en-US&gl=US&ceid=US:en
GPIL,2026-04-08 10:19 IST,Broad-Based Technical Strength Lifts Godawari Power & Ispat Ltd to 52-Week High of Rs 295.85 - Markets Mojo,https://news.google.com/rss/articles/CBMitgFBVV95cUxPMml6bWdoWWd3VE9UemNOekVpYmZXazEwSzVOVWRWaHJMd3Y4bjNzSVVPQ2ZlUnkyMmFNV192VmlEVlBZcGUzYy1ObkNyaXYyTlNqNDh5dnJqem42aUMzdnBqeWUzandWWDh1QVFiS2drZS1RWTI3cEZXYkgtZmFRdVE2SnExck4zX1lqZ2JrM0FRR1o5OWFBOUhfSDA1YnV5TWI0cWpNODdSbmxUeFA2bzV2VTdUQQ?oc=5&hl=en-US&gl=US&ceid=US:en
GPIL,2026-04-06 08:24 IST,Godawari Power & Ispat Receives Consent to Operate for 6.91 MW Waste Heat Recovery Power Plant - Ahmedabad Mirror,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNZU1vNk5rTmlqWW94WTc5R0VmVEE5M2kwVFRSbDlhekkzY0hzeUhjWVp0SW9aWUtFTWhHXzZ1ZmdjQTVlRXItUC0wVVBEXzBjV2RDazVBdVVUMTQ3V1BYblNZZmlIakxiOHhPdnl1RGstd0xZWlNwbmVGVEZuUjU3S1F1MVM4WE9Xc3ctVTdJNElXa2ZJN0FQWHRVRVA4aHRSWi1McXhGTjZxZmRibHRUWFpaOENMUjIyalhucjc3Wm1lMzNYOElnVXlKbWdaUENIZVdxcw?oc=5&hl=en-US&gl=US&ceid=US:en
GPIL,2026-04-04 07:10 IST,Godawari Power & Ispat Ltd Reports Sharp Quarterly Decline Amid Negative Financial Trend - Markets Mojo,https://news.google.com/rss/articles/CBMi3AFBVV95cUxOTmluVXRZbWl4cWktYXlNWDR5dkNxWjVia0tma1JFc3VWQVlXdjMtZGFINF8tS1pnOUVxZWZHalRsaWJXd3pNdi0xVnQwTWFJNWpfZzBFU0s4VEwxXy1IZHpmOTVOQ1h2a0U2Ny1fUkV6ZU5jc0ZNOVF3QzM3ZDYxVFJnYVJiZjcxZy0yR1NTLUNycllOWTRMV2FSR184RDdsNkpNSVhoYW54NktGTlNsbUNjV0FSQy0tbU8zZWZjZTBkWWpyVTlhU1BGVldlQUhnVmFrX2t4Z3BFQ2R5?oc=5&hl=en-US&gl=US&ceid=US:en
GPIL,2026-04-04 00:27 IST,Godawari Power & Ispat Ltd is Rated Hold - Markets Mojo,https://news.google.com/rss/articles/CBMiogFBVV95cUxNT0ZhdE11Wm41NWNLR05RLU9kRXg3SklGTUpvemNYSzMxV1pNRHJFVjRKdHpMcUhmNEZiUnJxVk9ObXJCZmdqdkpaSU5HOUtXQkI5VTl3WlFVNV8wQWN6Tm4xTmI5YnpvT2pmdG9GQ1ZPYXpPcXJjU2w4MkxqM1dsMi1MRHRIM0tvelBHTTl3ajFaTDdKa3lhS0VsVVowMk1wU1E?oc=5&hl=en-US&gl=US&ceid=US:en
OSWALPUMPS,2026-04-09 02:06 IST,Oswal Pumps Ltd Valuation Shifts Signal Changing Market Sentiment - Markets Mojo,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPaTVmYXJYRVNnR0NvcllyVnFfaW5lcjVzUUtrN1BnQTBkbjdodm1JcUpqakJNLUNyT2tXNWNJX04zam1GMDRMSllwQmxrX25XMVlkMlJlZl8tOG5wVy1GaFJYSE4xRDN1R05PcG9NY3ZqcTEySlVwSWV1NDZTQXItLVR3dlpyYlZyTkNMZ1REZEt0bWlPN1k4VjdoZ3dva2lXVmhyM3EzeHJDZTJrU0dJVVRtYnh4X091NWRJTkdOejU?oc=5&hl=en-US&gl=US&ceid=US:en
